rental_date,amount,customer_name,email,film_title,release_year,rental_rate,film_length,rating
2005-07-29 01:23:23,4.99,Lee Hawks,lee.hawks@sakilacustomer.org,Undefeated Dalmations,2006,4.99,107,PG-13
2005-07-29 18:08:42,4.99,Lee Hawks,lee.hawks@sakilacustomer.org,Lies Treatment,2006,4.99,147,NC-17
2005-07-30 19:12:18,4.99,Lee Hawks,lee.hawks@sakilacustomer.org,Trainspotting Strangers,2006,4.99,132,PG-13
2005-07-31 13:37:41,0.99,Lee Hawks,lee.hawks@sakilacustomer.org,Novocaine Flight,2006,0.99,64,G
2005-08-01 00:39:05,4.99,Lee Hawks,lee.hawks@sakilacustomer.org,Cat Coneheads,2006,4.99,112,G
2005-07-06 02:35:41,4.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Wonderland Christmas,2006,4.99,111,PG
2005-07-08 00:04:59,2.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Volcano Texas,2006,0.99,157,NC-17
2005-07-08 02:19:27,0.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Blade Polish,2006,0.99,114,PG-13
2005-07-10 14:03:28,1.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Kwai Homeward,2006,0.99,46,PG-13
2005-07-28 08:37:22,0.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Chill Luck,2006,0.99,142,PG
2005-07-28 23:20:31,4.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Pajama Jawbreaker,2006,0.99,126,R
2005-07-31 01:40:14,4.99,Melvin Ellington,melvin.ellington@sakilacustomer.org,Groundhog Uncut,2006,4.99,139,PG-13
2005-07-07 06:31:00,0.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Bride Intrigue,2006,0.99,56,G
2005-07-07 14:08:11,0.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Mars Roman,2006,0.99,62,NC-17
2005-07-08 10:33:14,2.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Shock Cabin,2006,2.99,79,PG-13
2005-07-12 03:28:22,1.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Bonnie Holocaust,2006,0.99,63,G
2005-07-27 02:15:16,5.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Fiddler Lost,2006,4.99,75,R
2005-07-27 06:55:27,2.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Shane Darkness,2006,2.99,93,PG
2005-07-27 07:20:28,4.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Eyes Driving,2006,2.99,172,PG-13
2005-07-27 12:28:45,0.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Silence Kane,2006,0.99,67,R
2005-07-27 21:39:42,9.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Harry Idaho,2006,4.99,121,PG-13
2005-07-28 09:30:02,9.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Desert Poseidon,2006,4.99,64,R
2005-07-28 18:08:02,3.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Pilot Hoosiers,2006,2.99,50,PG
2005-07-29 12:47:43,9.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Quills Bull,2006,4.99,112,R
2005-07-30 05:55:31,2.99,Alfred Casillas,alfred.casillas@sakilacustomer.org,Freaky Pocus,2006,2.99,126,R
2005-07-06 12:10:51,0.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Room Roman,2006,0.99,60,PG
2005-07-08 02:38:56,0.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Fury Murder,2006,0.99,178,PG-13
2005-07-08 04:56:49,0.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Highball Potter,2006,0.99,110,R
2005-07-08 11:12:27,5.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Falcon Volume,2006,4.99,102,PG-13
2005-07-10 03:36:56,0.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Dragon Squad,2006,0.99,170,NC-17
2005-07-10 05:13:43,3.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Network Peak,2006,2.99,75,PG-13
2005-07-12 07:06:29,2.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Gangs Pride,2006,2.99,185,PG-13
2005-07-27 23:30:41,2.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Racer Egg,2006,2.99,147,NC-17
2005-07-28 22:51:44,2.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Driver Annie,2006,2.99,159,PG-13
2005-07-30 01:56:22,4.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Mannequin Worst,2006,2.99,71,PG-13
2005-07-30 03:49:35,1.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Bedazzled Married,2006,0.99,73,PG
2005-07-30 04:55:46,2.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Saints Bride,2006,2.99,125,G
2005-07-30 23:02:36,4.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Lies Treatment,2006,4.99,147,NC-17
2005-07-31 00:40:58,8.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Scorpion Apollo,2006,4.99,137,NC-17
2005-07-31 13:42:02,4.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Grinch Massage,2006,4.99,150,R
2005-07-31 18:13:22,6.99,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,Fool Mockingbird,2006,4.99,158,PG
2005-07-06 15:11:44,4.99,Francis Sikes,francis.sikes@sakilacustomer.org,Airport Pollock,2006,4.99,54,R
2005-07-07 19:33:23,2.99,Francis Sikes,francis.sikes@sakilacustomer.org,Anaconda Confessions,2006,0.99,92,R
2005-07-07 19:35:30,5.99,Francis Sikes,francis.sikes@sakilacustomer.org,South Wait,2006,2.99,143,R
2005-07-08 01:03:12,8.99,Francis Sikes,francis.sikes@sakilacustomer.org,Easy Gladiator,2006,4.99,148,G
2005-07-08 09:53:28,2.99,Francis Sikes,francis.sikes@sakilacustomer.org,Wardrobe Phantom,2006,2.99,178,G
2005-07-08 19:49:17,7.99,Francis Sikes,francis.sikes@sakilacustomer.org,Seattle Expecations,2006,4.99,110,PG-13
2005-07-08 22:35:30,7.99,Francis Sikes,francis.sikes@sakilacustomer.org,Punk Divorce,2006,4.99,100,PG
2005-07-09 18:18:49,2.99,Francis Sikes,francis.sikes@sakilacustomer.org,Island Exorcist,2006,2.99,84,NC-17
2005-07-09 18:47:48,4.99,Francis Sikes,francis.sikes@sakilacustomer.org,Coneheads Smoochy,2006,4.99,112,NC-17
2005-07-11 18:48:22,2.99,Francis Sikes,francis.sikes@sakilacustomer.org,Hyde Doctor,2006,2.99,100,G
2005-07-12 07:52:55,2.99,Francis Sikes,francis.sikes@sakilacustomer.org,Shanghai Tycoon,2006,2.99,47,PG
2005-07-27 10:39:53,4.99,Francis Sikes,francis.sikes@sakilacustomer.org,Loser Hustler,2006,4.99,80,PG
2005-07-30 04:09:16,0.99,Francis Sikes,francis.sikes@sakilacustomer.org,Roman Punk,2006,0.99,81,NC-17
2005-07-30 11:35:24,0.99,Francis Sikes,francis.sikes@sakilacustomer.org,Valentine Vanishing,2006,0.99,48,PG-13
2005-07-31 06:47:10,2.99,Francis Sikes,francis.sikes@sakilacustomer.org,Lord Arizona,2006,2.99,108,PG-13
2005-07-31 21:24:53,0.99,Francis Sikes,francis.sikes@sakilacustomer.org,Pacific Amistad,2006,0.99,144,G
2005-07-31 23:12:34,0.99,Francis Sikes,francis.sikes@sakilacustomer.org,Natural Stock,2006,0.99,50,PG-13
2005-07-07 06:51:12,2.99,Bradley Motley,bradley.motley@sakilacustomer.org,Tomatoes Hellfighters,2006,0.99,68,PG
2005-07-07 21:18:44,4.99,Bradley Motley,bradley.motley@sakilacustomer.org,Show Lord,2006,4.99,167,PG-13
2005-07-08 20:38:06,4.99,Bradley Motley,bradley.motley@sakilacustomer.org,Saturday Lambs,2006,4.99,150,G
2005-07-10 11:21:21,3.99,Bradley Motley,bradley.motley@sakilacustomer.org,Vanishing Rocky,2006,2.99,123,NC-17
2005-07-27 20:01:20,4.99,Bradley Motley,bradley.motley@sakilacustomer.org,Sabrina Midnight,2006,4.99,99,PG
2005-07-27 21:14:28,10.99,Bradley Motley,bradley.motley@sakilacustomer.org,Innocent Usual,2006,4.99,178,PG-13
2005-07-28 04:26:42,4.99,Bradley Motley,bradley.motley@sakilacustomer.org,Monsoon Cause,2006,4.99,182,PG
2005-07-28 07:22:07,5.99,Bradley Motley,bradley.motley@sakilacustomer.org,Newsies Story,2006,0.99,159,G
2005-07-30 12:10:40,5.99,Bradley Motley,bradley.motley@sakilacustomer.org,Jumanji Blade,2006,2.99,121,G
2005-07-30 14:13:56,4.99,Bradley Motley,bradley.motley@sakilacustomer.org,Titans Jerk,2006,4.99,91,PG
2005-07-31 23:29:51,10.99,Bradley Motley,bradley.motley@sakilacustomer.org,Maiden Home,2006,4.99,138,PG
2005-07-08 16:30:01,3.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Pilot Hoosiers,2006,2.99,50,PG
2005-07-09 23:37:09,2.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Dynamite Tarzan,2006,0.99,141,PG-13
2005-07-10 04:17:06,5.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Pacific Amistad,2006,0.99,144,G
2005-07-11 23:47:31,6.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Cupboard Sinners,2006,2.99,56,R
2005-07-12 03:35:01,2.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Lucky Flying,2006,2.99,97,PG-13
2005-07-26 23:16:04,7.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Ice Crossing,2006,2.99,131,R
2005-07-28 22:19:12,3.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Tomorrow Hustler,2006,2.99,142,R
2005-07-29 10:26:15,5.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Giant Troopers,2006,2.99,102,R
2005-07-29 15:16:37,5.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Hurricane Affair,2006,2.99,49,PG
2005-07-31 16:59:51,2.99,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,Natural Stock,2006,0.99,50,PG-13
2005-07-06 10:13:56,2.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Jason Trap,2006,2.99,130,NC-17
2005-07-06 20:41:44,5.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Minority Kiss,2006,0.99,59,G
2005-07-07 08:49:02,0.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Young Language,2006,0.99,183,G
2005-07-09 18:48:57,4.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Darn Forrester,2006,4.99,185,G
2005-07-12 14:08:20,5.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Beauty Grease,2006,4.99,175,G
2005-07-28 08:32:53,6.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Alone Trip,2006,0.99,82,R
2005-07-28 20:57:06,2.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Patriot Roman,2006,2.99,65,PG
2005-07-29 05:47:27,4.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Daddy Pittsburgh,2006,4.99,161,G
2005-07-29 10:24:22,4.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Independence Hotel,2006,0.99,157,NC-17
2005-07-31 14:34:17,5.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Timberland Sky,2006,0.99,69,G
2005-07-31 17:09:02,2.99,Herbert Kruger,herbert.kruger@sakilacustomer.org,Monster Spartacus,2006,2.99,107,PG
2005-07-10 18:39:16,4.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Brooklyn Desert,2006,4.99,161,R
2005-07-11 12:05:46,7.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Desert Poseidon,2006,4.99,64,R
2005-07-12 20:58:04,6.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Working Microcosmos,2006,4.99,74,R
2005-07-27 00:40:50,6.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Seattle Expecations,2006,4.99,110,PG-13
2005-07-27 14:38:29,4.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Airplane Sierra,2006,4.99,62,PG-13
2005-07-28 20:05:48,1.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Rush Goodfellas,2006,0.99,48,PG
2005-07-28 20:23:11,2.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Shrek License,2006,2.99,154,PG-13
2005-07-28 21:38:16,7.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Chasing Fight,2006,4.99,114,PG
2005-07-31 12:44:34,0.99,Frederick Isbell,frederick.isbell@sakilacustomer.org,Jeopardy Encino,2006,0.99,102,R
2005-07-09 01:17:08,4.99,Ray Houle,ray.houle@sakilacustomer.org,Lies Treatment,2006,4.99,147,NC-17
2005-07-09 11:56:50,5.99,Ray Houle,ray.houle@sakilacustomer.org,Tracy Cider,2006,0.99,142,G
2005-07-10 19:12:47,6.99,Ray Houle,ray.houle@sakilacustomer.org,Steel Santa,2006,4.99,143,NC-17
2005-07-10 23:31:51,6.99,Ray Houle,ray.houle@sakilacustomer.org,Samurai Lion,2006,2.99,110,G
2005-07-11 03:18:10,0.99,Ray Houle,ray.houle@sakilacustomer.org,Resurrection Silverado,2006,0.99,117,PG
2005-07-29 11:27:27,4.99,Ray Houle,ray.houle@sakilacustomer.org,Scalawag Duck,2006,4.99,183,NC-17
2005-07-30 22:04:04,2.99,Ray Houle,ray.houle@sakilacustomer.org,Family Sweet,2006,0.99,155,R
2005-07-07 08:25:44,3.99,Joel Francisco,joel.francisco@sakilacustomer.org,Caper Motions,2006,0.99,176,G
2005-07-08 16:51:36,2.99,Joel Francisco,joel.francisco@sakilacustomer.org,Color Philadelphia,2006,2.99,149,G
2005-07-08 19:03:15,0.99,Joel Francisco,joel.francisco@sakilacustomer.org,Academy Dinosaur,2006,0.99,86,PG
2005-07-28 14:16:14,4.99,Joel Francisco,joel.francisco@sakilacustomer.org,California Birds,2006,4.99,75,NC-17
2005-07-29 21:45:19,4.99,Joel Francisco,joel.francisco@sakilacustomer.org,Effect Gladiator,2006,0.99,107,PG
2005-07-08 23:46:57,5.99,Edwin Burk,edwin.burk@sakilacustomer.org,Candles Grapes,2006,4.99,135,NC-17
2005-07-08 23:58:18,4.99,Edwin Burk,edwin.burk@sakilacustomer.org,Boogie Amelie,2006,4.99,121,R
2005-07-09 10:54:14,2.99,Edwin Burk,edwin.burk@sakilacustomer.org,Gunfighter Mussolini,2006,2.99,127,PG-13
2005-07-09 16:28:13,6.99,Edwin Burk,edwin.burk@sakilacustomer.org,Wedding Apollo,2006,0.99,70,PG
2005-07-10 22:51:44,4.99,Edwin Burk,edwin.burk@sakilacustomer.org,Strangelove Desire,2006,0.99,103,NC-17
2005-07-11 01:03:14,4.99,Edwin Burk,edwin.burk@sakilacustomer.org,Fugitive Maguire,2006,4.99,83,R
2005-07-27 13:50:40,4.99,Edwin Burk,edwin.burk@sakilacustomer.org,Nightmare Chill,2006,4.99,149,PG
2005-07-28 03:07:09,0.99,Edwin Burk,edwin.burk@sakilacustomer.org,Duffel Apocalypse,2006,0.99,171,G
2005-07-28 17:58:36,4.99,Edwin Burk,edwin.burk@sakilacustomer.org,Secrets Paradise,2006,4.99,109,G
2005-07-28 18:30:28,6.99,Edwin Burk,edwin.burk@sakilacustomer.org,Vacation Boondock,2006,2.99,145,R
2005-07-31 14:54:52,4.99,Edwin Burk,edwin.burk@sakilacustomer.org,Darling Breaking,2006,4.99,165,PG-13
2005-07-31 17:12:23,2.99,Edwin Burk,edwin.burk@sakilacustomer.org,Breaking Home,2006,2.99,169,PG-13
2005-07-07 05:30:56,6.99,Don Bone,don.bone@sakilacustomer.org,Pet Haunting,2006,0.99,99,PG
2005-07-07 09:05:42,0.99,Don Bone,don.bone@sakilacustomer.org,Beneath Rush,2006,0.99,53,NC-17
2005-07-09 00:46:14,7.99,Don Bone,don.bone@sakilacustomer.org,Moonshine Cabin,2006,4.99,171,PG-13
2005-07-09 22:33:14,0.99,Don Bone,don.bone@sakilacustomer.org,Treatment Jekyll,2006,0.99,87,PG
2005-07-11 00:03:22,8.99,Don Bone,don.bone@sakilacustomer.org,Trap Guys,2006,4.99,110,G
2005-07-12 15:30:47,5.99,Don Bone,don.bone@sakilacustomer.org,Massacre Usual,2006,4.99,165,R
2005-07-12 19:24:07,0.99,Don Bone,don.bone@sakilacustomer.org,Gun Bonnie,2006,0.99,100,G
2005-07-12 19:30:42,4.99,Don Bone,don.bone@sakilacustomer.org,Drifter Commandments,2006,4.99,61,PG-13
2005-07-28 08:31:23,4.99,Don Bone,don.bone@sakilacustomer.org,Durham Panky,2006,4.99,154,R
2005-07-28 11:32:00,4.99,Don Bone,don.bone@sakilacustomer.org,Range Moonwalker,2006,4.99,147,PG
2005-07-29 06:48:35,5.99,Don Bone,don.bone@sakilacustomer.org,Expendable Stallion,2006,0.99,97,PG
2005-07-29 17:31:19,2.99,Don Bone,don.bone@sakilacustomer.org,Bugsy Song,2006,2.99,119,G
2005-07-30 11:19:18,4.99,Don Bone,don.bone@sakilacustomer.org,Day Unfaithful,2006,4.99,113,G
2005-07-30 16:14:37,3.99,Don Bone,don.bone@sakilacustomer.org,Lucky Flying,2006,2.99,97,PG-13
2005-07-07 22:00:21,2.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Deer Virginian,2006,2.99,106,NC-17
2005-07-08 09:48:03,6.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Truman Crazy,2006,4.99,92,G
2005-07-08 23:27:16,10.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Ishtar Rocketeer,2006,4.99,79,R
2005-07-09 22:58:14,2.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Sleuth Orient,2006,0.99,87,NC-17
2005-07-27 00:31:25,0.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Graffiti Love,2006,0.99,117,PG
2005-07-27 11:09:28,6.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Stagecoach Armageddon,2006,4.99,112,R
2005-07-27 19:18:17,2.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Badman Dawn,2006,2.99,162,R
2005-07-28 23:18:48,0.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Outbreak Divine,2006,0.99,169,NC-17
2005-07-30 18:24:30,4.99,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,Confidential Interview,2006,4.99,180,NC-17
2005-07-06 09:46:03,0.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Watch Tracy,2006,0.99,78,PG
2005-07-06 20:26:15,8.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Doubtfire Labyrinth,2006,4.99,154,R
2005-07-09 11:59:04,4.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Massage Image,2006,2.99,161,PG
2005-07-11 03:46:41,4.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Mod Secretary,2006,4.99,77,NC-17
2005-07-26 23:13:10,2.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Muscle Bright,2006,2.99,185,G
2005-07-29 05:45:30,5.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Boogie Amelie,2006,4.99,121,R
2005-07-30 00:46:55,4.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Timberland Sky,2006,0.99,69,G
2005-07-30 15:02:33,0.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Caper Motions,2006,0.99,176,G
2005-07-31 05:57:54,3.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Rouge Squad,2006,0.99,118,NC-17
2005-07-31 11:58:38,4.99,Ricky Shelby,ricky.shelby@sakilacustomer.org,Balloon Homeward,2006,2.99,75,NC-17
2005-07-06 16:54:12,1.99,Troy Quigley,troy.quigley@sakilacustomer.org,Cabin Flash,2006,0.99,53,NC-17
2005-07-06 21:34:11,2.99,Troy Quigley,troy.quigley@sakilacustomer.org,Turn Star,2006,2.99,80,G
2005-07-08 09:13:56,0.99,Troy Quigley,troy.quigley@sakilacustomer.org,Banger Pinocchio,2006,0.99,113,R
2005-07-08 14:07:52,2.99,Troy Quigley,troy.quigley@sakilacustomer.org,Samurai Lion,2006,2.99,110,G
2005-07-08 16:08:51,4.99,Troy Quigley,troy.quigley@sakilacustomer.org,Bringing Hysterical,2006,2.99,136,PG
2005-07-10 23:35:36,0.99,Troy Quigley,troy.quigley@sakilacustomer.org,Pride Alamo,2006,0.99,114,NC-17
2005-07-27 23:28:47,4.99,Troy Quigley,troy.quigley@sakilacustomer.org,Driving Polish,2006,4.99,175,NC-17
2005-07-28 16:09:57,5.99,Troy Quigley,troy.quigley@sakilacustomer.org,Expendable Stallion,2006,0.99,97,PG
2005-07-28 18:32:49,9.99,Troy Quigley,troy.quigley@sakilacustomer.org,Moonshine Cabin,2006,4.99,171,PG-13
2005-07-30 18:13:51,9.99,Troy Quigley,troy.quigley@sakilacustomer.org,Hustler Party,2006,4.99,83,NC-17
2005-07-31 01:36:19,0.99,Troy Quigley,troy.quigley@sakilacustomer.org,Spirit Flintstones,2006,0.99,149,R
2005-07-31 05:30:27,5.99,Troy Quigley,troy.quigley@sakilacustomer.org,Gentlemen Stage,2006,2.99,125,NC-17
2005-08-01 01:06:27,3.99,Troy Quigley,troy.quigley@sakilacustomer.org,Shining Roses,2006,0.99,125,G
2005-07-06 12:11:14,4.99,Randall Neumann,randall.neumann@sakilacustomer.org,Doors President,2006,4.99,49,NC-17
2005-07-08 15:08:45,4.99,Randall Neumann,randall.neumann@sakilacustomer.org,Bucket Brotherhood,2006,4.99,133,PG
2005-07-09 05:36:49,4.99,Randall Neumann,randall.neumann@sakilacustomer.org,Trainspotting Strangers,2006,4.99,132,PG-13
2005-07-09 09:18:43,1.99,Randall Neumann,randall.neumann@sakilacustomer.org,Madness Attacks,2006,0.99,178,PG-13
2005-07-10 12:08:33,2.99,Randall Neumann,randall.neumann@sakilacustomer.org,Fantasia Park,2006,2.99,131,G
2005-07-10 18:29:57,6.99,Randall Neumann,randall.neumann@sakilacustomer.org,War Notting,2006,4.99,80,G
2005-07-28 23:43:56,2.99,Randall Neumann,randall.neumann@sakilacustomer.org,Orange Grapes,2006,0.99,76,PG-13
2005-07-30 11:36:38,2.99,Randall Neumann,randall.neumann@sakilacustomer.org,Circus Youth,2006,2.99,90,PG-13
2005-07-30 17:53:45,2.99,Randall Neumann,randall.neumann@sakilacustomer.org,Fantasia Park,2006,2.99,131,G
2005-07-31 18:00:28,8.99,Randall Neumann,randall.neumann@sakilacustomer.org,Whale Bikini,2006,4.99,109,PG-13
2005-07-07 19:21:19,4.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Yentl Idaho,2006,4.99,86,R
2005-07-07 23:12:16,2.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Mighty Luck,2006,2.99,122,PG
2005-07-09 16:09:42,4.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Steers Armageddon,2006,4.99,140,PG
2005-07-09 21:04:47,4.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Barefoot Manchurian,2006,2.99,129,G
2005-07-10 18:40:25,2.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Freaky Pocus,2006,2.99,126,R
2005-07-11 08:36:04,4.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Hall Cassidy,2006,4.99,51,NC-17
2005-07-12 05:34:09,3.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Alter Victory,2006,0.99,57,PG-13
2005-07-12 08:36:22,4.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,African Egg,2006,2.99,130,G
2005-07-27 14:48:31,1.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Hills Neighbors,2006,0.99,93,G
2005-07-27 15:20:57,8.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Princess Giant,2006,2.99,71,NC-17
2005-07-27 23:36:01,0.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Wrath Mile,2006,0.99,176,NC-17
2005-07-29 11:10:15,2.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Crossroads Casualties,2006,2.99,153,G
2005-07-30 08:11:22,3.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Telemark Heartbreakers,2006,2.99,152,PG-13
2005-07-31 10:14:26,0.99,Barry Lovelace,barry.lovelace@sakilacustomer.org,Lion Uncut,2006,0.99,50,PG
2005-07-06 13:25:07,5.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Telemark Heartbreakers,2006,2.99,152,PG-13
2005-07-08 03:24:54,2.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Purple Movie,2006,2.99,88,R
2005-07-08 17:09:56,4.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Movie Shakespeare,2006,4.99,53,PG
2005-07-10 14:59:05,5.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Scarface Bang,2006,4.99,102,PG-13
2005-07-10 20:05:30,2.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Gone Trouble,2006,2.99,84,R
2005-07-12 06:15:05,2.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Trojan Tomorrow,2006,2.99,52,PG
2005-07-12 11:49:16,2.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Blues Instinct,2006,2.99,50,G
2005-07-29 04:45:16,2.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Uptown Young,2006,2.99,84,PG
2005-07-29 13:55:36,2.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Wasteland Divine,2006,2.99,85,PG
2005-07-29 17:12:44,2.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Divorce Shining,2006,2.99,47,G
2005-07-30 15:09:15,0.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Highball Potter,2006,0.99,110,R
2005-07-30 17:21:39,6.99,Alexander Fennell,alexander.fennell@sakilacustomer.org,Baked Cleopatra,2006,2.99,182,G
2005-07-07 16:37:23,2.99,Bernard Colby,bernard.colby@sakilacustomer.org,Giant Troopers,2006,2.99,102,R
2005-07-08 22:46:23,7.99,Bernard Colby,bernard.colby@sakilacustomer.org,Beauty Grease,2006,4.99,175,G
2005-07-09 20:56:48,2.99,Bernard Colby,bernard.colby@sakilacustomer.org,Holy Tadpole,2006,0.99,88,R
2005-07-10 04:33:36,0.99,Bernard Colby,bernard.colby@sakilacustomer.org,Alaska Phantom,2006,0.99,136,PG
2005-07-10 11:31:52,2.99,Bernard Colby,bernard.colby@sakilacustomer.org,Oz Liaisons,2006,2.99,85,R
2005-07-10 13:52:56,0.99,Bernard Colby,bernard.colby@sakilacustomer.org,Majestic Floats,2006,0.99,130,PG
2005-07-27 23:18:22,4.99,Bernard Colby,bernard.colby@sakilacustomer.org,Bucket Brotherhood,2006,4.99,133,PG
2005-07-28 00:14:38,0.99,Bernard Colby,bernard.colby@sakilacustomer.org,Sassy Packer,2006,0.99,154,G
2005-07-28 07:58:17,9.99,Bernard Colby,bernard.colby@sakilacustomer.org,Videotape Arsenic,2006,4.99,145,NC-17
2005-07-30 04:59:41,4.99,Bernard Colby,bernard.colby@sakilacustomer.org,Sleepless Monsoon,2006,4.99,64,G
2005-07-30 12:29:43,2.99,Bernard Colby,bernard.colby@sakilacustomer.org,Darkness War,2006,2.99,99,NC-17
2005-07-31 01:52:34,4.99,Bernard Colby,bernard.colby@sakilacustomer.org,Lola Agent,2006,4.99,85,PG
2005-07-06 06:23:22,0.99,Mario Cheatham,mario.cheatham@sakilacustomer.org,Talented Homicide,2006,0.99,173,PG
